Event_Name,Date,Fav_Fighter,Un_Fighter,Fighter_ID_Fav,Fighter_ID_Un,Result_Fav,Result_Un,Round,Round_Format,Weight_Class,Time,Method,Height_Fav,Reach_Fav,Stance_Fav,Height_Un,Reach_Un,Stance_Un,Age_At_Fight_Fav_Days,Age_At_Fight_Un_Days,Age_At_Fight_Fav_Years,Age_At_Fight_Un_Years,Age_Diff_Years,Age_Diff_Days,Avg_Odds_Fav,Avg_Odds_Un,Med_Odds_Fav,Med_Odds_Un,Impld_Prob_Avg_Fav,Impld_Prob_Avg_Un,Impld_Prob_Med_Fav,Impld_Prob_Med_Un,USodds_Fav_1,USodds_Un_1,USodds_Fav_2,USodds_Un_2,USodds_Fav_3,USodds_Un_3,USodds_Fav_4,USodds_Un_4,USodds_Fav_5,USodds_Un_5,Decodds_Fav_1,Decodds_Un_1,Decodds_Fav_2,Decodds_Un_2,Decodds_Fav_3,Decodds_Un_3,Decodds_Fav_4,Decodds_Un_4,Decodds_Fav_5,Decodds_Un_5,KD_Fav,KD_Un,Pass_Fav,Pass_Un,Rev_Fav,Rev_Un,Sig_Str_Fav,Sig_Str_Un,Sig_Str_Body_Fav,Sig_Str_Body_Un,Sig_Str_Clinch_Fav,Sig_Str_Clinch_Un,Sig_Str_Distance_Fav,Sig_Str_Distance_Un,Sig_Str_Ground_Fav,Sig_Str_Ground_Un,Sig_Str_Head_Fav,Sig_Str_Head_Un,Sig_Str_Leg_Fav,Sig_Str_Leg_Un,Sig_Str_Pct_Fav,Sig_Str_Pct_Un,Sub_Att_Fav,Sub_Att_Un,TD_Fav,TD_Un,TD_Pct_Fav,TD_Pct_Un,Total_Str_Fav,Total_Str_Un,Nickname_Fav,Nickname_Un,DOB_Fav,DOB_Un,Betting_ID,Event_ID,Fight_ID,Details
UFC 103: Franklin vs Belfort,9/19/2009,Jason Brilz,Eliot Marshall,http://ufcstats.com/fighter-details/497ba5b12a4bfc47,http://ufcstats.com/fighter-details/a08d909a5be6f410,L,W,3,3 Rnd (5-5-5),Light Heavyweight Bout,5:00,Decision - Split,"5' 11""","71.0""",Orthodox,"6' 2""","77.0""",Orthodox,12493,10666,34.22739726,29.22191781,5.005479452,1827,1.696966502,2.15,1.714285714,2.12,58.92868236,46.51162791,58.33333333,47.16981132,-154,112,-136,123,-140,110,-135,105,-155,125,1.649350649,2.12,1.735294118,2.23,1.714285714,2.1,1.740740741,2.05,1.64516129,2.25,0,0,0,0,0,0,27 of 105,29 of 117,2 of 2,3 of 4,8 of 23,2 of 4,19 of 82,27 of 113,0 of 0,0 of 0,17 of 94,24 of 111,8 of 9,2 of 2,25%,24%,0,0,0 of 16,0 of 0,0%,0%,64 of 145,53 of 141,"""Hitman""","""Fire""",7/7/1975,7/7/1980,https://www.bestfightodds.com/events/ufc-103-franklin-vs-belfort-168,http://www.ufcstats.com/event-details/896c322f56b8be5a,http://www.ufcstats.com/fight-details/d359fe8a99250f64,Chris Lee27 - 30.
UFC 103: Franklin vs Belfort,9/19/2009,Rick Story,Brian Foster,http://ufcstats.com/fighter-details/5b5307450405abf0,http://ufcstats.com/fighter-details/3dc3022232b79c7a,W,L,2,3 Rnd (5-5-5),Welterweight Bout,1:09,Submission,"5' 9""","71.0""",Southpaw,"5' 9""","71.0""",Orthodox,9153,9300,25.07671233,25.47945205,-0.402739726,-147,1.747968823,2.05,1.769230769,2,57.20925835,48.7804878,56.52173913,50,-147,105,-133,120,-130,100,-130,100,-130,100,1.680272109,2.05,1.751879699,2.2,1.769230769,2,1.769230769,2,1.769230769,2,0,0,5,0,0,0,18 of 59,6 of 47,4 of 5,2 of 4,2 of 3,1 of 5,9 of 43,5 of 41,7 of 13,0 of 1,13 of 53,4 of 42,1 of 1,0 of 1,30%,12%,1,1,3 of 4,0 of 2,75%,0%,35 of 78,16 of 57,"""The Horror""","""The Foster Boy""",8/28/1984,4/3/1984,https://www.bestfightodds.com/events/ufc-103-franklin-vs-belfort-168,http://www.ufcstats.com/event-details/896c322f56b8be5a,http://www.ufcstats.com/fight-details/7b06e7f2b34d24b8,
UFC 103: Franklin vs Belfort,9/19/2009,Jim Miller,Steve Lopez,http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fighter-details/6085ceb59087514b,W,L,2,3 Rnd (5-5-5),Lightweight Bout,0:48,KO/TKO,"5' 8""","71.0""",Southpaw,"5' 11""","69.0""",Orthodox,9517,9182,26.0739726,25.15616438,0.917808219,335,1.196418594,4.404,1.196078431,4.62,83.58278656,22.70663034,83.60655738,21.64502165,-500,305,-421,362,-600,400,-550,375,-510,260,1.2,4.05,1.237529691,4.62,1.166666667,5,1.181818182,4.75,1.196078431,3.6,1,0,0,0,0,0,30 of 87,6 of 49,0 of 4,2 of 7,1 of 1,0 of 2,18 of 64,6 of 47,11 of 22,0 of 0,23 of 76,4 of 42,7 of 7,0 of 0,34%,12%,1,0,0 of 1,0 of 0,0%,0%,40 of 97,15 of 59,"""A-10""",,8/30/1983,7/30/1984,https://www.bestfightodds.com/events/ufc-103-franklin-vs-belfort-168,http://www.ufcstats.com/event-details/896c322f56b8be5a,http://www.ufcstats.com/fight-details/42a7d576dc207e63,
UFC 103: Franklin vs Belfort,9/19/2009,Rafaello Oliveira,Nik Lentz,http://ufcstats.com/fighter-details/15b1b21cd743d652,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,L,W,3,3 Rnd (5-5-5),Lightweight Bout,5:00,Decision - Unanimous,"5' 8""","71.0""",Orthodox,"5' 8""","68.0""",Orthodox,10098,9168,27.66575342,25.11780822,2.547945205,930,1.356386668,3.174,1.344827586,3.2,73.72528969,31.50598614,74.35897436,31.25,-294,200,-250,222,-275,215,-290,230,-300,220,1.340136054,3,1.4,3.22,1.363636364,3.15,1.344827586,3.3,1.333333333,3.2,0,0,0,2,1,0,29 of 110,67 of 136,3 of 6,24 of 27,7 of 22,13 of 21,18 of 75,36 of 91,4 of 13,18 of 24,24 of 101,35 of 96,2 of 3,8 of 13,26%,49%,0,4,4 of 7,4 of 5,57%,80%,91 of 188,124 of 197,"""Tractor""","""The Carny""",1/26/1982,8/13/1984,https://www.bestfightodds.com/events/ufc-103-franklin-vs-belfort-168,http://www.ufcstats.com/event-details/896c322f56b8be5a,http://www.ufcstats.com/fight-details/92ea4999f99f55fd,Doug Crosby30 - 27.
UFC Fight Night: Diaz vs Guillard,9/16/2009,Nate Diaz,Melvin Guillard,http://ufcstats.com/fighter-details/8355922d564b152c,http://ufcstats.com/fighter-details/ccd1299e0345e0ce,W,L,2,3 Rnd (5-5-5),Lightweight Bout,2:13,Submission,"6' 0""","76.0""",Southpaw,"5' 9""","68.0""",Orthodox,8919,9667,24.43561644,26.48493151,-2.049315068,-748,1.381926747,3.05,1.384615385,3.1,72.36273571,32.78688525,72.22222222,32.25806452,-278,187,-245,218,-280,220,-260,210,-250,190,1.35971223,2.87,1.408163265,3.18,1.357142857,3.2,1.384615385,3.1,1.4,2.9,0,1,0,0,0,0,21 of 73,11 of 42,4 of 6,5 of 5,6 of 8,3 of 5,15 of 65,8 of 33,0 of 0,0 of 4,13 of 62,5 of 36,4 of 5,1 of 1,28%,26%,2,0,2 of 2,3 of 3,100%,100%,27 of 79,12 of 43,,"""The Young Assassin""",4/16/1985,3/30/1983,https://www.bestfightodds.com/events/ufc-fight-night-19-148,http://www.ufcstats.com/event-details/a8ea84cbe1655f0a,http://www.ufcstats.com/fight-details/1287c631cb74f1d9,
UFC Fight Night: Diaz vs Guillard,9/16/2009,Gray Maynard,Roger Huerta,http://ufcstats.com/fighter-details/7d96bc577e5178b2,http://ufcstats.com/fighter-details/daf1b84aebd6602b,W,L,3,3 Rnd (5-5-5),Lightweight Bout,5:00,Decision - Split,"5' 9""","70.0""",Orthodox,"5' 9""","70.0""",Orthodox,11088,9616,30.37808219,26.34520548,4.032876712,1472,1.316330724,3.408,1.333333333,3.35,75.96875021,29.342723,75,29.85074627,-286,195,-300,264,-365,285,-295,235,-350,225,1.34965035,2.95,1.333333333,3.64,1.273972603,3.85,1.338983051,3.35,1.285714286,3.25,0,0,1,0,0,0,23 of 79,40 of 166,4 of 5,5 of 14,3 of 5,8 of 13,19 of 73,31 of 152,1 of 1,1 of 1,19 of 74,22 of 134,0 of 0,13 of 18,29%,24%,1,0,3 of 7,0 of 0,42%,0%,43 of 100,62 of 192,,"""El Matador""",5/9/1979,5/20/1983,https://www.bestfightodds.com/events/ufc-fight-night-19-148,http://www.ufcstats.com/event-details/a8ea84cbe1655f0a,http://www.ufcstats.com/fight-details/b4a81d7eb4e42c1c,Glenn Trowbridge30 - 27.
UFC Fight Night: Diaz vs Guillard,9/16/2009,Steve Cantwell,Brian Stann,http://ufcstats.com/fighter-details/f1f9e48a0d150757,http://ufcstats.com/fighter-details/579fcdfcabd23a7b,L,W,3,3 Rnd (5-5-5),Light Heavyweight Bout,5:00,Decision - Unanimous,"6' 2""","75.0""",Orthodox,"6' 1""","74.0""",Orthodox,8318,10584,22.7890411,28.99726027,-6.208219178,-2266,1.301504436,3.588,1.303030303,3.75,76.83415993,27.87068004,76.74418605,26.66666667,-303,205,-330,289,-350,275,-350,275,-330,250,1.330033003,3.05,1.303030303,3.89,1.285714286,3.75,1.285714286,3.75,1.303030303,3.5,0,0,0,0,0,0,35 of 154,44 of 178,14 of 21,11 of 18,1 of 2,3 of 12,34 of 152,41 of 166,0 of 0,0 of 0,16 of 126,16 of 142,5 of 7,17 of 18,22%,24%,0,0,0 of 1,0 of 5,0%,0%,36 of 155,50 of 184,"""The Robot""","""All American""",12/8/1986,9/24/1980,https://www.bestfightodds.com/events/ufc-fight-night-19-148,http://www.ufcstats.com/event-details/a8ea84cbe1655f0a,http://www.ufcstats.com/fight-details/c1be2b862f737c18,Chris Lee29 - 28.
UFC Fight Night: Diaz vs Guillard,9/16/2009,Nate Quarry,Tim Credeur,http://ufcstats.com/fighter-details/52cae54377b433b7,http://ufcstats.com/fighter-details/89b8d1bf1ff09d1d,W,L,3,3 Rnd (5-5-5),Middleweight Bout,5:00,Decision - Unanimous,"6' 0""","72.0""",Open Stance,"6' 3""","75.0""",Orthodox,13696,11757,37.52328767,32.2109589,5.312328767,1939,1.363855921,3.14,1.363636364,3.15,73.32152792,31.84713376,73.33333333,31.74603175,-303,205,-265,235,-260,200,-275,215,-275,215,1.330033003,3.05,1.377358491,3.35,1.384615385,3,1.363636364,3.15,1.363636364,3.15,2,1,1,1,0,0,53 of 131,40 of 162,6 of 15,7 of 8,1 of 4,0 of 3,37 of 70,38 of 156,15 of 57,2 of 3,37 of 105,31 of 152,10 of 11,2 of 2,40%,24%,0,1,0 of 0,0 of 0,0%,0%,124 of 225,56 of 189,"""Rock""",,3/18/1972,7/9/1977,https://www.bestfightodds.com/events/ufc-fight-night-19-148,http://www.ufcstats.com/event-details/a8ea84cbe1655f0a,http://www.ufcstats.com/fight-details/b589aba75770bc6b,Glenn Trowbridge29 - 28.
UFC Fight Night: Diaz vs Guillard,9/16/2009,Mike Pyle,Chris Wilson,http://ufcstats.com/fighter-details/f5990c11974d8e9c,http://ufcstats.com/fighter-details/a56607a451e4c70d,W,L,3,3 Rnd (5-5-5),Welterweight Bout,2:15,Submission,"6' 0""","74.0""",Orthodox,"6' 1""","75.0""",Orthodox,12417,11789,34.01917808,32.29863014,1.720547945,628,1.765197765,2.04447619,1.740740741,2.05,56.65087616,48.91228397,57.44680851,48.7804878,-154,112,-105,-105,-135,105,-140,110,-130,100,1.649350649,2.12,1.952380952,1.952380952,1.740740741,2.05,1.714285714,2.1,1.769230769,2,0,0,1,0,0,0,12 of 41,19 of 55,1 of 4,7 of 18,0 of 0,8 of 15,5 of 32,11 of 40,7 of 9,0 of 0,8 of 33,9 of 30,3 of 4,3 of 7,29%,34%,2,1,2 of 6,1 of 2,33%,50%,94 of 132,27 of 64,"""Quicksand""","""The Professor""",9/18/1975,6/7/1977,https://www.bestfightodds.com/events/ufc-fight-night-19-148,http://www.ufcstats.com/event-details/a8ea84cbe1655f0a,http://www.ufcstats.com/fight-details/7c620723b6840231,
UFC Fight Night: Diaz vs Guillard,9/16/2009,Carlos Condit,Jake Ellenberger,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,http://ufcstats.com/fighter-details/d81ac739417d7f53,W,L,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Split,"6' 2""","75.0""",Orthodox,"5' 9""","71.0""",Orthodox,9274,8938,25.40821918,24.48767123,0.920547945,336,1.217378504,4.09,1.21978022,4,82.14372086,24.44987775,81.98198198,25,-455,280,-425,365,-500,300,-550,350,-400,250,1.21978022,3.8,1.235294118,4.65,1.2,4,1.181818182,4.5,1.25,3.5,0,2,7,0,2,3,27 of 70,28 of 59,5 of 7,3 of 6,4 of 9,5 of 11,4 of 29,11 of 27,19 of 32,12 of 21,21 of 61,23 of 51,1 of 2,2 of 2,38%,47%,1,3,1 of 2,3 of 4,50%,75%,168 of 222,55 of 93,"""The Natural Born Killer""","""The Juggernaut""",4/26/1984,3/28/1985,https://www.bestfightodds.com/events/ufc-fight-night-19-148,http://www.ufcstats.com/event-details/a8ea84cbe1655f0a,http://www.ufcstats.com/fight-details/aceaa32be99719b0,Cecil Peoples28 - 29.
UFC Fight Night: Diaz vs Guillard,9/16/2009,Jeremy Stephens,Justin Buchholz,http://ufcstats.com/fighter-details/18968f97ad34f15c,http://ufcstats.com/fighter-details/231926533134ec1f,W,L,1,3 Rnd (5-5-5),Lightweight Bout,3:23,TKO - Doctor's Stoppage,"5' 9""","71.0""",Orthodox,"6' 0""","73.0""",Orthodox,8515,9522,23.32876712,26.08767123,-2.75890411,-1007,1.384032634,3.032,1.384615385,3,72.25263158,32.98153034,72.22222222,33.33333333,-286,195,-260,231,-240,190,-260,200,-260,200,1.34965035,2.95,1.384615385,3.31,1.416666667,2.9,1.384615385,3,1.384615385,3,2,0,0,0,0,0,28 of 50,9 of 49,1 of 2,1 of 3,9 of 12,0 of 1,13 of 24,9 of 48,6 of 14,0 of 0,22 of 43,5 of 43,5 of 5,3 of 3,56%,18%,0,0,0 of 0,0 of 0,0%,0%,30 of 52,11 of 51,"""Lil' Heathen""",,5/25/1986,8/22/1983,https://www.bestfightodds.com/events/ufc-fight-night-19-148,http://www.ufcstats.com/event-details/a8ea84cbe1655f0a,http://www.ufcstats.com/fight-details/4553c3ab494c2d05,
UFC Fight Night: Diaz vs Guillard,9/16/2009,Brock Larson,Mike Pierce,http://ufcstats.com/fighter-details/5eedbf1e9601be35,http://ufcstats.com/fighter-details/236a37d96d476164,L,W,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Unanimous,"5' 11""","71.0""",Southpaw,"5' 8""","70.0""",Orthodox,11712,10607,32.08767123,29.06027397,3.02739726,1105,1.185668193,4.706,1.181818182,4.5,84.34062802,21.24946876,84.61538462,22.22222222,-556,330,-500,423,-550,350,-600,400,-500,350,1.179856115,4.3,1.2,5.23,1.181818182,4.5,1.166666667,5,1.2,4.5,0,0,0,1,0,0,11 of 33,27 of 54,4 of 5,10 of 15,5 of 16,9 of 17,6 of 17,1 of 16,0 of 0,17 of 21,7 of 28,1 of 23,0 of 0,16 of 16,33%,50%,1,0,0 of 0,6 of 11,0%,54%,37 of 61,122 of 152,,,8/23/1977,9/1/1980,https://www.bestfightodds.com/events/ufc-fight-night-19-148,http://www.ufcstats.com/event-details/a8ea84cbe1655f0a,http://www.ufcstats.com/fight-details/0454bfbc49e95c16,Glenn Trowbridge30 - 27.
UFC Fight Night: Diaz vs Guillard,9/16/2009,Ryan Jensen,Steve Steinbeiss,http://ufcstats.com/fighter-details/aae99701b21554e4,http://ufcstats.com/fighter-details/0b5b6876c2a4723f,W,L,1,3 Rnd (5-5-5),Middleweight Bout,3:56,Submission,"6' 1""","76.0""",Orthodox,"6' 3""","75.0""",Orthodox,11684,10361,32.0109589,28.38630137,3.624657534,1323,1.597589339,2.362,1.588235294,2.36,62.59430855,42.33700254,62.96296296,42.37288136,-175,125,-150,136,-180,150,-170,140,-165,130,1.571428571,2.25,1.666666667,2.36,1.555555556,2.5,1.588235294,2.4,1.606060606,2.3,0,0,1,0,0,0,9 of 17,7 of 19,1 of 1,1 of 1,0 of 0,0 of 0,4 of 8,7 of 19,5 of 9,0 of 0,7 of 15,6 of 18,1 of 1,0 of 0,52%,36%,1,0,1 of 1,0 of 0,100%,0%,22 of 30,14 of 26,,"""The Hooligan""",9/20/1977,5/5/1981,https://www.bestfightodds.com/events/ufc-fight-night-19-148,http://www.ufcstats.com/event-details/a8ea84cbe1655f0a,http://www.ufcstats.com/fight-details/d6e75e0238d3ad9b,
UFC 102: Couture vs Nogueira,8/29/2009,Randy Couture,Minotauro Nogueira,http://ufcstats.com/fighter-details/0aa92558424ced9e,http://ufcstats.com/fighter-details/ee9d73f4fee9cbdd,L,W,3,3 Rnd (5-5-5),Heavyweight Bout,5:00,Decision - Unanimous,"6' 1""","75.0""",Orthodox,"6' 3""","77.0""",Orthodox,16870,12141,46.21917808,33.2630137,12.95616438,4729,1.519038246,2.566,1.540540541,2.63,65.8311272,38.97116134,64.9122807,38.02281369,-175,125,-181,163,-220,180,-210,170,-185,145,1.571428571,2.25,1.552486188,2.63,1.454545455,2.8,1.476190476,2.7,1.540540541,2.45,0,2,0,4,1,2,42 of 103,27 of 96,0 of 0,4 of 6,10 of 16,1 of 5,25 of 77,25 of 90,7 of 10,1 of 1,40 of 100,21 of 88,2 of 3,2 of 2,40%,28%,0,3,0 of 1,0 of 0,0%,0%,65 of 126,133 of 215,"""The Natural""","""Minotauro""",6/22/1963,6/2/1976,https://www.bestfightodds.com/events/ufc-102-couture-vs-nogueira-156,http://www.ufcstats.com/event-details/c6a33ff198aaaeeb,http://www.ufcstats.com/fight-details/2a23f787fff1d837,Glenn Trowbridge29 - 28.
UFC 102: Couture vs Nogueira,8/29/2009,Keith Jardine,Thiago Silva,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a,http://ufcstats.com/fighter-details/2924886ee9c4c527,L,W,1,3 Rnd (5-5-5),Light Heavyweight Bout,1:35,KO/TKO,"6' 2""","76.0""",Orthodox,"6' 2""","74.0""",Orthodox,12356,9787,33.85205479,26.81369863,7.038356164,2569,1.712768393,2.128,1.71942446,2.19,58.38501014,46.9924812,58.15899582,45.66210046,-139,100,-131,119,-130,100,-150,120,-155,125,1.71942446,2,1.763358779,2.19,1.769230769,2,1.666666667,2.2,1.64516129,2.25,0,1,0,0,0,0,3 of 17,5 of 8,1 of 1,0 of 0,0 of 0,0 of 0,3 of 17,2 of 5,0 of 0,3 of 3,1 of 15,4 of 7,1 of 1,1 of 1,17%,62%,0,0,0 of 0,0 of 0,0%,0%,4 of 18,6 of 9,"""The Dean of Mean""",,10/31/1975,11/12/1982,https://www.bestfightodds.com/events/ufc-102-couture-vs-nogueira-156,http://www.ufcstats.com/event-details/c6a33ff198aaaeeb,http://www.ufcstats.com/fight-details/39f07708af6ecfc7,
UFC 102: Couture vs Nogueira,8/29/2009,Nate Marquardt,Demian Maia,http://ufcstats.com/fighter-details/a8e6a69796280f17,http://ufcstats.com/fighter-details/427b5953ac8e3a27,W,L,1,3 Rnd (5-5-5),Middleweight Bout,0:21,KO/TKO,"6' 0""","74.0""",Orthodox,"6' 1""","72.0""",Southpaw,11089,11619,30.38082192,31.83287671,-1.452054795,-530,1.542810248,2.492,1.540540541,2.5,64.81678491,40.12841091,64.9122807,40,-182,130,-185,166,-175,145,-190,155,-190,150,1.549450549,2.3,1.540540541,2.66,1.571428571,2.45,1.526315789,2.55,1.526315789,2.5,1,0,0,0,0,0,1 of 1,0 of 2,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,0 of 2,0 of 0,0 of 0,1 of 1,0 of 1,0 of 0,0 of 1,100%,0%,0,0,0 of 0,0 of 0,0%,0%,1 of 1,0 of 2,"""The Great""",,4/20/1979,11/6/1977,https://www.bestfightodds.com/events/ufc-102-couture-vs-nogueira-156,http://www.ufcstats.com/event-details/c6a33ff198aaaeeb,http://www.ufcstats.com/fight-details/3445246f8e3eba24,
UFC 102: Couture vs Nogueira,8/29/2009,Chris Leben,Jake Rosholt,http://ufcstats.com/fighter-details/d43a048a880efdff,http://ufcstats.com/fighter-details/4f2fcbefb668689d,L,W,3,3 Rnd (5-5-5),Middleweight Bout,1:30,Submission,"5' 11""","74.0""",Southpaw,"6' 1""","74.0""",Orthodox,10631,10063,29.1260274,27.56986301,1.556164384,568,1.752355407,2.084125874,1.769230769,2,57.06604929,47.9817468,56.52173913,50,-164,120,-106,-104,-120,-110,-165,135,-130,100,1.609756098,2.2,1.943396226,1.961538462,1.833333333,1.909090909,1.606060606,2.35,1.769230769,2,0,0,1,4,0,0,14 of 43,21 of 42,0 of 1,0 of 0,0 of 0,1 of 3,12 of 40,11 of 26,2 of 3,9 of 13,6 of 29,16 of 36,8 of 13,5 of 6,32%,50%,0,1,1 of 1,3 of 4,100%,75%,77 of 112,38 of 60,"""The Crippler""",,7/21/1980,2/9/1982,https://www.bestfightodds.com/events/ufc-102-couture-vs-nogueira-156,http://www.ufcstats.com/event-details/c6a33ff198aaaeeb,http://www.ufcstats.com/fight-details/e3c9c95b67580b9b,
UFC 102: Couture vs Nogueira,8/29/2009,Gabriel Gonzaga,Chris Tuchscherer,http://ufcstats.com/fighter-details/270b89c00ef0c55c,http://ufcstats.com/fighter-details/df05aa15b2d66f57,W,L,1,3 Rnd (5-5-5),Heavyweight Bout,2:27,KO/TKO,"6' 2""","76.0""",Orthodox,"6' 2""","76.0""",Orthodox,11061,12409,30.30410959,33.99726027,-3.693150685,-1348,1.248051316,3.87,1.273972603,4,80.12491049,25.83979328,78.49462366,25,-500,300,-355,310,-340,260,-525,325,-365,240,1.2,4,1.281690141,4.1,1.294117647,3.6,1.19047619,4.25,1.273972603,3.4,1,0,4,0,0,0,22 of 27,0 of 1,1 of 1,0 of 0,0 of 0,0 of 0,2 of 2,0 of 0,20 of 25,0 of 1,20 of 25,0 of 1,1 of 1,0 of 0,81%,0%,0,0,0 of 0,0 of 0,0%,0%,34 of 41,0 of 1,"""Napao""","""The Crowbar""",5/18/1979,9/8/1975,https://www.bestfightodds.com/events/ufc-102-couture-vs-nogueira-156,http://www.ufcstats.com/event-details/c6a33ff198aaaeeb,http://www.ufcstats.com/fight-details/4d3297af1b7889ba,
UFC 102: Couture vs Nogueira,8/29/2009,Brandon Vera,Krzysztof Soszynski,http://ufcstats.com/fighter-details/fa315e6c77eee106,http://ufcstats.com/fighter-details/59583ff832fe9d68,W,L,3,3 Rnd (5-5-5),Light Heavyweight Bout,5:00,Decision - Unanimous,"6' 3""","76.0""",Orthodox,"6' 1""","77.0""",Open Stance,11646,11715,31.90684932,32.09589041,-0.189041096,-69,1.455840619,2.754,1.454545455,2.75,68.68883772,36.31082062,68.75,36.36363636,-222,155,-220,197,-215,175,-220,180,-220,170,1.45045045,2.55,1.454545455,2.97,1.465116279,2.75,1.454545455,2.8,1.454545455,2.7,0,0,0,0,0,0,62 of 134,41 of 127,10 of 19,8 of 12,26 of 36,21 of 28,35 of 97,20 of 99,1 of 1,0 of 0,16 of 76,18 of 93,36 of 39,15 of 22,46%,32%,0,0,1 of 1,1 of 5,100%,20%,73 of 146,55 of 143,"""The Truth""","""The Polish Experiment""",10/10/1977,8/2/1977,https://www.bestfightodds.com/events/ufc-102-couture-vs-nogueira-156,http://www.ufcstats.com/event-details/c6a33ff198aaaeeb,http://www.ufcstats.com/fight-details/6d32a829217cf2fa,Dave Hagen30 - 27.
UFC 102: Couture vs Nogueira,8/29/2009,Mike Russow,Justin McCully,http://ufcstats.com/fighter-details/353de740bb6c7e75,http://ufcstats.com/fighter-details/75f871836d41f90f,W,L,3,3 Rnd (5-5-5),Heavyweight Bout,5:00,Decision - Unanimous,"6' 1""","73.0""",Orthodox,"6' 1""","73.0""",Orthodox,12040,12246,32.98630137,33.55068493,-0.564383562,-206,1.320320103,3.402,1.330033003,3.5,75.73920881,29.39447384,75.18610422,28.57142857,-303,200,-290,256,-325,250,-350,275,-300,220,1.330033003,3,1.344827586,3.56,1.307692308,3.5,1.285714286,3.75,1.333333333,3.2,0,0,3,1,1,1,21 of 36,11 of 58,4 of 4,0 of 1,0 of 0,6 of 10,2 of 6,5 of 46,19 of 30,0 of 2,17 of 32,9 of 54,0 of 0,2 of 3,58%,18%,2,0,8 of 11,0 of 0,72%,0%,87 of 111,35 of 83,,"""The Insane One""",9/11/1976,2/18/1976,https://www.bestfightodds.com/events/ufc-102-couture-vs-nogueira-156,http://www.ufcstats.com/event-details/c6a33ff198aaaeeb,http://www.ufcstats.com/fight-details/6ae10aa4c6dc986d,Trevor Trachsel29 - 28.
UFC 102: Couture vs Nogueira,8/29/2009,Aaron Simpson,Ed Herman,http://ufcstats.com/fighter-details/d5f820c11a121050,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,W,L,2,3 Rnd (5-5-5),Middleweight Bout,0:17,KO/TKO,"6' 0""","73.0""",Orthodox,"6' 1""","77.0""",Orthodox,12824,10558,35.13424658,28.9260274,6.208219178,2266,1.83113583,1.946207416,1.833333333,1.909090909,54.61091327,51.38198487,54.54545455,52.38095238,-111,-125,-133,120,-125,-105,-120,-110,-115,-115,1.900900901,1.8,1.751879699,2.2,1.8,1.952380952,1.833333333,1.909090909,1.869565217,1.869565217,1,0,0,0,0,0,25 of 50,7 of 32,2 of 3,2 of 3,3 of 3,3 of 8,8 of 20,3 of 23,14 of 27,1 of 1,21 of 45,5 of 29,2 of 2,0 of 0,50%,21%,0,0,3 of 3,0 of 0,100%,0%,39 of 66,14 of 39,"""A-Train""","""Short Fuse""",7/20/1974,10/2/1980,https://www.bestfightodds.com/events/ufc-102-couture-vs-nogueira-156,http://www.ufcstats.com/event-details/c6a33ff198aaaeeb,http://www.ufcstats.com/fight-details/2711e57bbef4d928,
UFC 102: Couture vs Nogueira,8/29/2009,Marcus Aurelio,Evan Dunham,http://ufcstats.com/fighter-details/04643fd03d9159cc,http://ufcstats.com/fighter-details/e5c9de15bb58b1c6,L,W,3,3 Rnd (5-5-5),Lightweight Bout,5:00,Decision - Split,"5' 10""","74.0""",Orthodox,"5' 10""","70.0""",Southpaw,13160,10116,36.05479452,27.71506849,8.339726027,3044,1.601470436,2.338,1.606060606,2.35,62.44261384,42.77159966,62.26415094,42.55319149,-167,120,-160,144,-165,135,-165,135,-175,135,1.598802395,2.2,1.625,2.44,1.606060606,2.35,1.606060606,2.35,1.571428571,2.35,0,1,2,0,0,0,27 of 102,58 of 161,1 of 1,2 of 2,3 of 11,2 of 8,22 of 84,51 of 141,2 of 7,5 of 12,24 of 99,52 of 154,2 of 2,4 of 5,26%,36%,1,0,3 of 15,1 of 1,20%,100%,57 of 133,70 of 175,"""Maximus""",,8/18/1973,12/18/1981,https://www.bestfightodds.com/events/ufc-102-couture-vs-nogueira-156,http://www.ufcstats.com/event-details/c6a33ff198aaaeeb,http://www.ufcstats.com/fight-details/b0958ed411ae9675,Lester Griffin30 - 27.
